Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Avail.Dur","L.Cell.Unavail.Dur.EnergySaving","L.Cell.Unavail.Dur.Manual","L.Cell.Unavail.Dur.Sys","L.Cell.Unavail.Dur.Sys.S1Fail","L.Voice.E2EVQI.Accept.Times","L.Voice.E2EVQI.Bad.Times","L.Voice.E2EVQI.Excellent.Times","L.Voice.E2EVQI.Good.Times","L.Voice.E2EVQI.Poor.Times"
,Minutes,,,s,s,s,s,s,None,None,None,None,None
2022-07-22 14:00+09:00,15,"ZZP383_PAB0980_HV_ISIR/Cell:eNodeB Function Name=ZZP383_PAB0980_HV_ISIR, Local Cell ID=12, Cell Name=ZZP383MT1_PAB0980_HV_ISIR_MT01, eNodeB ID=1041383, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP393_PAB0999_HV_KLASULALA/Cell:eNodeB Function Name=ZZP393_PAB0999_HV_KLASULALA, Local Cell ID=22, Cell Name=ZZP393MT1_PAB0999_HV_KLASULALA_MT02, eNodeB ID=1041393, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP393_PAB0999_HV_KLASULALA/Cell:eNodeB Function Name=ZZP393_PAB0999_HV_KLASULALA, Local Cell ID=12, Cell Name=ZZP393MT1_PAB0999_HV_KLASULALA_MT01, eNodeB ID=1041393, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP315_PAB0836_HV_MISKUM/Cell:eNodeB Function Name=ZZP315_PAB0836_HV_MISKUM, Local Cell ID=22, Cell Name=ZZP315MT1_PAB0836_HV_MISKUM_MT02, eNodeB ID=1041315, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP315_PAB0836_HV_MISKUM/Cell:eNodeB Function Name=ZZP315_PAB0836_HV_MISKUM, Local Cell ID=12, Cell Name=ZZP315MT1_PAB0836_HV_MISKUM_MT01, eNodeB ID=1041315, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP376_PAB0920_HV_OROSOMNA/Cell:eNodeB Function Name=ZZP376_PAB0920_HV_OROSOMNA, Local Cell ID=22, Cell Name=ZZP376MT1_PAB0920_HV_OROSOMNA_MT02, eNodeB ID=1041376, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP376_PAB0920_HV_OROSOMNA/Cell:eNodeB Function Name=ZZP376_PAB0920_HV_OROSOMNA, Local Cell ID=12, Cell Name=ZZP376MT1_PAB0920_HV_OROSOMNA_MT01, eNodeB ID=1041376, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP396_PAB1003_HV_KALADUM/Cell:eNodeB Function Name=ZZP396_PAB1003_HV_KALADUM, Local Cell ID=22, Cell Name=ZZP396MT1_PAB1003_HV_KALADUM_MT02, eNodeB ID=1041396, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP396_PAB1003_HV_KALADUM/Cell:eNodeB Function Name=ZZP396_PAB1003_HV_KALADUM, Local Cell ID=12, Cell Name=ZZP396MT1_PAB1003_HV_KALADUM_MT01, eNodeB ID=1041396, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP333_PAB0863_HV_KAMPUNG_BERSAMA/Cell:eNodeB Function Name=ZZP333_PAB0863_HV_KAMPUNG_BERSAMA, Local Cell ID=22, Cell Name=ZZP333MT1_PAB0863_HV_KAMPUNG_BERSAMA_MT02, eNodeB ID=1041333, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP333_PAB0863_HV_KAMPUNG_BERSAMA/Cell:eNodeB Function Name=ZZP333_PAB0863_HV_KAMPUNG_BERSAMA, Local Cell ID=12, Cell Name=ZZP333MT1_PAB0863_HV_KAMPUNG_BERSAMA_MT01, eNodeB ID=1041333, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP316_PAB0839_HV_KLAFORO/Cell:eNodeB Function Name=ZZP316_PAB0839_HV_KLAFORO, Local Cell ID=22, Cell Name=ZZP316MT1_PAB0839_HV_KLAFORO_MT02, eNodeB ID=1041316, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP316_PAB0839_HV_KLAFORO/Cell:eNodeB Function Name=ZZP316_PAB0839_HV_KLAFORO, Local Cell ID=12, Cell Name=ZZP316MT1_PAB0839_HV_KLAFORO_MT01, eNodeB ID=1041316, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP343_PAB0877_HV_MEHOR/Cell:eNodeB Function Name=ZZP343_PAB0877_HV_MEHOR, Local Cell ID=22, Cell Name=ZZP343MT1_PAB0877_HV_MEHOR_MT02, eNodeB ID=1041343, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP343_PAB0877_HV_MEHOR/Cell:eNodeB Function Name=ZZP343_PAB0877_HV_MEHOR, Local Cell ID=12, Cell Name=ZZP343MT1_PAB0877_HV_MEHOR_MT01, eNodeB ID=1041343, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP394_PAB1000_HV_NYAMPUN/Cell:eNodeB Function Name=ZZP394_PAB1000_HV_NYAMPUN, Local Cell ID=22, Cell Name=ZZP394MT1_PAB1000_HV_NYAMPUN_MT02, eNodeB ID=1041394, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP394_PAB1000_HV_NYAMPUN/Cell:eNodeB Function Name=ZZP394_PAB1000_HV_NYAMPUN, Local Cell ID=12, Cell Name=ZZP394MT1_PAB1000_HV_NYAMPUN_MT01, eNodeB ID=1041394, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP334_PAB0864_HV_SASDER/Cell:eNodeB Function Name=ZZP334_PAB0864_HV_SASDER, Local Cell ID=22, Cell Name=ZZP334MT1_PAB0864_HV_SASDER_MT02, eNodeB ID=1041334, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP334_PAB0864_HV_SASDER/Cell:eNodeB Function Name=ZZP334_PAB0864_HV_SASDER, Local Cell ID=12, Cell Name=ZZP334MT1_PAB0864_HV_SASDER_MT01, eNodeB ID=1041334, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP322_PAB0845_HV_BONTOLALA/Cell:eNodeB Function Name=ZZP322_PAB0845_HV_BONTOLALA, Local Cell ID=22, Cell Name=ZZP322MT1_PAB0845_HV_BONTOLALA_MT02, eNodeB ID=1041322, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP322_PAB0845_HV_BONTOLALA/Cell:eNodeB Function Name=ZZP322_PAB0845_HV_BONTOLALA, Local Cell ID=12, Cell Name=ZZP322MT1_PAB0845_HV_BONTOLALA_MT01, eNodeB ID=1041322, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP326_PAB0851_HV_KLAFLUM/Cell:eNodeB Function Name=ZZP326_PAB0851_HV_KLAFLUM, Local Cell ID=22, Cell Name=ZZP326MT1_PAB0851_HV_KLAFLUM_MT02, eNodeB ID=1041326, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP326_PAB0851_HV_KLAFLUM/Cell:eNodeB Function Name=ZZP326_PAB0851_HV_KLAFLUM, Local Cell ID=12, Cell Name=ZZP326MT1_PAB0851_HV_KLAFLUM_MT01, eNodeB ID=1041326, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP312_PAB0832_HV_MLAIS/Cell:eNodeB Function Name=ZZP312_PAB0832_HV_MLAIS, Local Cell ID=22, Cell Name=ZZP312MT1_PAB0832_HV_MLAIS_MT02, eNodeB ID=1041312, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP312_PAB0832_HV_MLAIS/Cell:eNodeB Function Name=ZZP312_PAB0832_HV_MLAIS, Local Cell ID=12, Cell Name=ZZP312MT1_PAB0832_HV_MLAIS_MT01, eNodeB ID=1041312, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP641_PAB0076_HV_SAMOLSLO/Cell:eNodeB Function Name=ZZP641_PAB0076_HV_SAMOLSLO, Local Cell ID=22, Cell Name=ZZP641MT1_PAB0076_HV_SAMOLSLO_MT02, eNodeB ID=1041641, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP641_PAB0076_HV_SAMOLSLO/Cell:eNodeB Function Name=ZZP641_PAB0076_HV_SAMOLSLO, Local Cell ID=12, Cell Name=ZZP641MT1_PAB0076_HV_SAMOLSLO_MT01, eNodeB ID=1041641, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP309_PAB0827_HV_KLAWOR/Cell:eNodeB Function Name=ZZP309_PAB0827_HV_KLAWOR, Local Cell ID=22, Cell Name=ZZP309MT1_PAB0827_HV_KLAWOR_MT02, eNodeB ID=1041309, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP309_PAB0827_HV_KLAWOR/Cell:eNodeB Function Name=ZZP309_PAB0827_HV_KLAWOR, Local Cell ID=12, Cell Name=ZZP309MT1_PAB0827_HV_KLAWOR_MT01, eNodeB ID=1041309, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP642_PAB0088_HV_KAMUYAR/Cell:eNodeB Function Name=ZZP642_PAB0088_HV_KAMUYAR, Local Cell ID=22, Cell Name=ZZP642MT1_PAB0088_HV_KAMUYAR_MT02, eNodeB ID=1041642, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP642_PAB0088_HV_KAMUYAR/Cell:eNodeB Function Name=ZZP642_PAB0088_HV_KAMUYAR, Local Cell ID=12, Cell Name=ZZP642MT1_PAB0088_HV_KAMUYAR_MT01, eNodeB ID=1041642, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP639_PAB0043_HV_KLAMINTU/Cell:eNodeB Function Name=ZZP639_PAB0043_HV_KLAMINTU, Local Cell ID=22, Cell Name=ZZP639MT1_PAB0043_HV_KLAMINTU_MT02, eNodeB ID=1041639, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP639_PAB0043_HV_KLAMINTU/Cell:eNodeB Function Name=ZZP639_PAB0043_HV_KLAMINTU, Local Cell ID=12, Cell Name=ZZP639MT1_PAB0043_HV_KLAMINTU_MT01, eNodeB ID=1041639, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP640_PAB0068_HV_KANOLO/Cell:eNodeB Function Name=ZZP640_PAB0068_HV_KANOLO, Local Cell ID=22, Cell Name=ZZP640MT1_PAB0068_HV_KANOLO_MT02, eNodeB ID=1041640, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP640_PAB0068_HV_KANOLO/Cell:eNodeB Function Name=ZZP640_PAB0068_HV_KANOLO, Local Cell ID=12, Cell Name=ZZP640MT1_PAB0068_HV_KANOLO_MT01, eNodeB ID=1041640, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP116_PAB0177_HV_TAPIRI/Cell:eNodeB Function Name=ZZP116_PAB0177_HV_TAPIRI, Local Cell ID=22, Cell Name=ZZP116MT1_PAB0177_HV_TAPIRI_MT02, eNodeB ID=1041116, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP116_PAB0177_HV_TAPIRI/Cell:eNodeB Function Name=ZZP116_PAB0177_HV_TAPIRI, Local Cell ID=12, Cell Name=ZZP116MT1_PAB0177_HV_TAPIRI_MT01, eNodeB ID=1041116, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP071_PAB0111_HV_MALAFOLON/Cell:eNodeB Function Name=ZZP071_PAB0111_HV_MALAFOLON, Local Cell ID=22, Cell Name=ZZP071MT1_PAB0111_HV_MALAFOLON_MT02, eNodeB ID=1041071, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP071_PAB0111_HV_MALAFOLON/Cell:eNodeB Function Name=ZZP071_PAB0111_HV_MALAFOLON, Local Cell ID=12, Cell Name=ZZP071MT1_PAB0111_HV_MALAFOLON_MT01, eNodeB ID=1041071, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP064_PAB0103_HV_KLALIK/Cell:eNodeB Function Name=ZZP064_PAB0103_HV_KLALIK, Local Cell ID=22, Cell Name=ZZP064MT1_PAB0103_HV_KLALIK_MT02, eNodeB ID=1041064, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP064_PAB0103_HV_KLALIK/Cell:eNodeB Function Name=ZZP064_PAB0103_HV_KLALIK, Local Cell ID=12, Cell Name=ZZP064MT1_PAB0103_HV_KLALIK_MT01, eNodeB ID=1041064, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP067_PAB0106_HV_KLAFDALIM/Cell:eNodeB Function Name=ZZP067_PAB0106_HV_KLAFDALIM, Local Cell ID=22, Cell Name=ZZP067MT1_PAB0106_HV_KLAFDALIM_MT02, eNodeB ID=1041067, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP067_PAB0106_HV_KLAFDALIM/Cell:eNodeB Function Name=ZZP067_PAB0106_HV_KLAFDALIM, Local Cell ID=12, Cell Name=ZZP067MT1_PAB0106_HV_KLAFDALIM_MT01, eNodeB ID=1041067, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP065_PAB0104_HV_MALAWHILI/Cell:eNodeB Function Name=ZZP065_PAB0104_HV_MALAWHILI, Local Cell ID=22, Cell Name=ZZP065MT1_PAB0104_HV_MALAWHILI_MT02, eNodeB ID=1041065, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP065_PAB0104_HV_MALAWHILI/Cell:eNodeB Function Name=ZZP065_PAB0104_HV_MALAWHILI, Local Cell ID=12, Cell Name=ZZP065MT1_PAB0104_HV_MALAWHILI_MT01, eNodeB ID=1041065, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP092_PAB0143_HV_KLAGELE/Cell:eNodeB Function Name=ZZP092_PAB0143_HV_KLAGELE, Local Cell ID=22, Cell Name=ZZP092MT1_PAB0143_HV_KLAGELE_MT02, eNodeB ID=1041092, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP092_PAB0143_HV_KLAGELE/Cell:eNodeB Function Name=ZZP092_PAB0143_HV_KLAGELE, Local Cell ID=12, Cell Name=ZZP092MT1_PAB0143_HV_KLAGELE_MT01, eNodeB ID=1041092, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP090_PAB0141_HV_KLAMEDE/Cell:eNodeB Function Name=ZZP090_PAB0141_HV_KLAMEDE, Local Cell ID=22, Cell Name=ZZP090MT1_PAB0141_HV_KLAMEDE_MT02, eNodeB ID=1041090, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP090_PAB0141_HV_KLAMEDE/Cell:eNodeB Function Name=ZZP090_PAB0141_HV_KLAMEDE, Local Cell ID=12, Cell Name=ZZP090MT1_PAB0141_HV_KLAMEDE_MT01, eNodeB ID=1041090, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP075_PAB0122_HV_WOLOIN/Cell:eNodeB Function Name=ZZP075_PAB0122_HV_WOLOIN, Local Cell ID=22, Cell Name=ZZP075MT1_PAB0122_HV_WOLOIN_MT02, eNodeB ID=1041075, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP075_PAB0122_HV_WOLOIN/Cell:eNodeB Function Name=ZZP075_PAB0122_HV_WOLOIN, Local Cell ID=12, Cell Name=ZZP075MT1_PAB0122_HV_WOLOIN_MT01, eNodeB ID=1041075, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP073_PAB0120_HV_MLAMLI/Cell:eNodeB Function Name=ZZP073_PAB0120_HV_MLAMLI, Local Cell ID=22, Cell Name=ZZP073MT1_PAB0120_HV_MLAMLI_MT02, eNodeB ID=1041073, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP073_PAB0120_HV_MLAMLI/Cell:eNodeB Function Name=ZZP073_PAB0120_HV_MLAMLI, Local Cell ID=12, Cell Name=ZZP073MT1_PAB0120_HV_MLAMLI_MT01, eNodeB ID=1041073, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP082_PAB0130_HV_BOUWOI/Cell:eNodeB Function Name=ZZP082_PAB0130_HV_BOUWOI, Local Cell ID=22, Cell Name=ZZP082MT1_PAB0130_HV_BOUWOI_MT02, eNodeB ID=1041082, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP082_PAB0130_HV_BOUWOI/Cell:eNodeB Function Name=ZZP082_PAB0130_HV_BOUWOI, Local Cell ID=12, Cell Name=ZZP082MT1_PAB0130_HV_BOUWOI_MT01, eNodeB ID=1041082, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP078_PAB0125_HV_MASOS/Cell:eNodeB Function Name=ZZP078_PAB0125_HV_MASOS, Local Cell ID=22, Cell Name=ZZP078MT1_PAB0125_HV_MASOS_MT02, eNodeB ID=1041078, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP078_PAB0125_HV_MASOS/Cell:eNodeB Function Name=ZZP078_PAB0125_HV_MASOS, Local Cell ID=12, Cell Name=ZZP078MT1_PAB0125_HV_MASOS_MT01, eNodeB ID=1041078, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP079_PAB0126_HV_KATAWAS/Cell:eNodeB Function Name=ZZP079_PAB0126_HV_KATAWAS, Local Cell ID=22, Cell Name=ZZP079MT1_PAB0126_HV_KATAWAS_MT02, eNodeB ID=1041079, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP079_PAB0126_HV_KATAWAS/Cell:eNodeB Function Name=ZZP079_PAB0126_HV_KATAWAS, Local Cell ID=12, Cell Name=ZZP079MT1_PAB0126_HV_KATAWAS_MT01, eNodeB ID=1041079, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP081_PAB0129_HV_SULYA/Cell:eNodeB Function Name=ZZP081_PAB0129_HV_SULYA, Local Cell ID=22, Cell Name=ZZP081MT1_PAB0129_HV_SULYA_MT02, eNodeB ID=1041081, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP081_PAB0129_HV_SULYA/Cell:eNodeB Function Name=ZZP081_PAB0129_HV_SULYA, Local Cell ID=12, Cell Name=ZZP081MT1_PAB0129_HV_SULYA_MT01, eNodeB ID=1041081, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP011_PAB0003_HV_MALAUMKARTA/Cell:eNodeB Function Name=ZZP011_PAB0003_HV_MALAUMKARTA, Local Cell ID=22, Cell Name=ZZP011MT1_PAB0003_HV_MALAUMKARTA_MT02, eNodeB ID=1041011, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP011_PAB0003_HV_MALAUMKARTA/Cell:eNodeB Function Name=ZZP011_PAB0003_HV_MALAUMKARTA, Local Cell ID=12, Cell Name=ZZP011MT1_PAB0003_HV_MALAUMKARTA_MT01, eNodeB ID=1041011, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP013_PAB0005_HV_BATU_LUBANG_PANTAI/Cell:eNodeB Function Name=ZZP013_PAB0005_HV_BATU_LUBANG_PANTAI, Local Cell ID=22, Cell Name=ZZP013MT1_PAB0005_HV_BATU_LUBANG_PANTAI_MT02, eNodeB ID=1041013, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP013_PAB0005_HV_BATU_LUBANG_PANTAI/Cell:eNodeB Function Name=ZZP013_PAB0005_HV_BATU_LUBANG_PANTAI, Local Cell ID=12, Cell Name=ZZP013MT1_PAB0005_HV_BATU_LUBANG_PANTAI_MT01, eNodeB ID=1041013, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP021_PAB0014_HV_SUATOLO/Cell:eNodeB Function Name=ZZP021_PAB0014_HV_SUATOLO, Local Cell ID=22, Cell Name=ZZP021MT1_PAB0014_HV_SUATOLO_MT02, eNodeB ID=1041021, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP021_PAB0014_HV_SUATOLO/Cell:eNodeB Function Name=ZZP021_PAB0014_HV_SUATOLO, Local Cell ID=12, Cell Name=ZZP021MT1_PAB0014_HV_SUATOLO_MT01, eNodeB ID=1041021, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP039_PAB0050_HV_MAJEMAU/Cell:eNodeB Function Name=ZZP039_PAB0050_HV_MAJEMAU, Local Cell ID=22, Cell Name=ZZP039MT1_PAB0050_HV_MAJEMAU_MT02, eNodeB ID=1041039, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP039_PAB0050_HV_MAJEMAU/Cell:eNodeB Function Name=ZZP039_PAB0050_HV_MAJEMAU, Local Cell ID=12, Cell Name=ZZP039MT1_PAB0050_HV_MAJEMAU_MT01, eNodeB ID=1041039, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP035_PAB0046_HV_GISIM/Cell:eNodeB Function Name=ZZP035_PAB0046_HV_GISIM, Local Cell ID=22, Cell Name=ZZP035MT1_PAB0046_HV_GISIM_MT02, eNodeB ID=1041035, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP035_PAB0046_HV_GISIM/Cell:eNodeB Function Name=ZZP035_PAB0046_HV_GISIM, Local Cell ID=12, Cell Name=ZZP035MT1_PAB0046_HV_GISIM_MT01, eNodeB ID=1041035, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP042_PAB0053_HV_MALAMAS/Cell:eNodeB Function Name=ZZP042_PAB0053_HV_MALAMAS, Local Cell ID=22, Cell Name=ZZP042MT1_PAB0053_HV_MALAMAS_MT02, eNodeB ID=1041042, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP042_PAB0053_HV_MALAMAS/Cell:eNodeB Function Name=ZZP042_PAB0053_HV_MALAMAS, Local Cell ID=12, Cell Name=ZZP042MT1_PAB0053_HV_MALAMAS_MT01, eNodeB ID=1041042, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP014_PAB0006_HV_KUADAS/Cell:eNodeB Function Name=ZZP014_PAB0006_HV_KUADAS, Local Cell ID=22, Cell Name=ZZP014MT1_PAB0006_HV_KUADAS_MT02, eNodeB ID=1041014, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP014_PAB0006_HV_KUADAS/Cell:eNodeB Function Name=ZZP014_PAB0006_HV_KUADAS, Local Cell ID=12, Cell Name=ZZP014MT1_PAB0006_HV_KUADAS_MT01, eNodeB ID=1041014, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,10,0
2022-07-22 14:00+09:00,15,"ZZP043_PAB0056_HV_MALAMAY/Cell:eNodeB Function Name=ZZP043_PAB0056_HV_MALAMAY, Local Cell ID=22, Cell Name=ZZP043MT1_PAB0056_HV_MALAMAY_MT02, eNodeB ID=1041043, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
